review_id,product_sku,star_rating,review_text,review_date,verified_purchase
PR-005083,LUMEN-BUDS-2,2,"Not gonna lie, the onboarding login never completes!! Hope the next patch sorts it out.",2026-04-19,False
PR-005084,LUMEN-HUB-MINI,4,"After the latest update, the microphone has excellent sound.",2025-03-17,True
PR-005085,LUMEN-WATCH-X,5,"Since yesterday, the battery life fits perfectly. Would not recommend right now.",2026-03-04,True
PR-005086,LUMEN-BUDS-2,5,"After the latest update, the battery life feels premium. Support, can you help?",2025-12-18,True
PR-005087,LUMEN-HUB-MINI,1,"After the latest update, the case fit is uncomfortable. Expeted better from Lumen.",2025-05-10,True
PR-005088,LUMEN-BUDS-2,1,"Quick update, the bluetooth forgets my device. Would not recommend right now.",2025-10-30,True
PR-005089,LUMEN-BUDS-2,1,"Three weeks in, the screen freezes every few minutes.",2025-01-20,True
PR-005090,LUMEN-WATCH-X,1,"Honestly, the charge barely lasts 5 hours.",2026-01-04,False
PR-005091,LUMEN-HUB-MINI,3,"For the price, the account onboarding is broken!!",2025-03-27,True
PR-005092,LUMEN-WATCH-X,5,"Quick update, the pairing is surprisingly responsive. Would not recommend right now.",2025-03-07,True
PR-005093,LUMEN-HUB-MINI,3,"Since yesterday, the charge won't hold a charge.",2025-11-30,True
PR-005094,LUMEN-BUDS-2,1,"For the price, the volume microphone sounds muffled. Would not recommend right now.",2026-02-28,True
PR-005095,LUMEN-BUDS-2,4,"Quick update, the app woorks exactly as promised.",2026-04-29,False
PR-005096,LUMEN-BUDS-2,3,"Three weeks in, the firmware lags after every tap. Expected better from Lumen.",2025-09-21,False
PR-005097,LUMEN-WATCH-X,2,"Since yesterday, the installation instructions are confusing. This is getting old.",2026-01-25,True
PR-005098,LUMEN-BUDS-2,2,"For the price, the noise cancellation noise cancellation got worse. Also, the battery dies before lunch. Also, the replacement box was damaged. Would not recommend right now.",2025-03-01,True
PR-005099,LUMEN-HUB-MINI,3,"Not gonna lie, the onboarding instructions are confusing. Please fix this.",2025-08-11,True
PR-005100,LUMEN-WATCH-X,5,"Quick update, the design is surprisingly responsive. Hope the next patch sorts it out.",2025-01-24,True
PR-005101,LUMEN-BUDS-2,2,"After the latest update, the battery life won't hold a charge. Also, the performance lags after every tap. Expected better from Lumen.",2025-12-15,False
PR-005102,LUMEN-WATCH-X,3,"Sadly, the sync feels premium.",2025-04-17,True
PR-005103,LUMEN-BUDS-2,3,"After the latest update, the sync won't sync. Also, the screen freezes every few minutes. Please fix this.",2025-12-27,True
PR-005104,LUMEN-BUDS-2,5,"Quick update, the buttons was easy to set up. This is getting old.",2025-03-05,False
PR-005105,LUMEN-BUDS-2,4,"Quick update, the sound looks fantastic.",2026-03-05,True
PR-005106,LUMEN-HUB-MINI,4,"For the price, the account onboarding is broken. Expected better from Lumen.",2025-04-26,True
PR-005107,LUMEN-WATCH-X,3,"Since yesterday, the login setup loops forever. Please fix this.",2025-04-24,True
PR-005108,LUMEN-BUDS-2,3,"Sadly, the charge barely lasts 3 hours. :/",2025-08-19,True
PR-005109,LUMEN-WATCH-X,1,"After the latest update, the performance freezes every few minutes. Also, the design hurts after an hour. Also, the power drain dies before lunch. Would not recommend right now.",2025-09-01,False
PR-005110,LUMEN-BUDS-2,1,"Since yesterday, the interface lags after every tap. Please fix this.",2026-04-07,False
PR-005111,LUMEN-HUB-MINI,2,"I love how this was easy to set up, but the battery barely lasts 5 hours!! Expected better from Lumen.",2025-02-24,False
PR-005112,LUMEN-BUDS-2,3,"Sadly, the setup account linking fails. Also, the power drain drains while idle.",2025-05-28,False
PR-005113,LUMEN-HUB-MINI,4,"Honestly, the connection feels premium. Support, can you help?",2026-04-16,True
PR-005114,LUMEN-BUDS-2,1,"For the price, the onboarding setup loops forever. Also, the case case scratches easily. This is getting old.",2025-05-02,True
PR-005115,LUMEN-BUDS-2,2,"Not gonna lie, the interface freezes every few minutes. Would not recommend right now.",2025-07-20,True
PR-005116,LUMEN-BUDS-2,1,"After the latest update, the screen freezes every few minutes. Also, the charge dies before lunch. Also, the fit fit is uncomfortable.",2025-11-13,True
PR-005117,LUMEN-BUDS-2,5,"Honestly, the charge looks fantastic. Support, can you help?",2025-03-25,True
PR-005118,LUMEN-HUB-MINI,2,"Honestly, the account account linking fails. Also, the charge dies before lunch. Please fix this.",2025-03-15,True
PR-005119,LUMEN-BUDS-2,3,"Since yesterday, the pairing was easy to set up. Expected better from Lumen.",2026-02-20,True
PR-005120,LUMEN-HUB-MINI,5,"Honestly, the volume looks fantastic.",2026-02-24,False
PR-005121,LUMEN-BUDS-2,2,"Not gonna lie, the charge needs charging twice a day. Expected better from Lumen.",2025-09-27,True
PR-005122,LUMEN-BUDS-2,3,Exactly what I wantedd: a device that won't hold a charge. Expected better from Lumen.,2025-11-19,True
PR-005123,LUMEN-HUB-MINI,2,"After the latest update, the performance became painfully slow. Also, the case fit is uncomfortable.",2026-04-23,True
PR-005124,LUMEN-BUDS-2,3,"Three weeks in, the power drain drains while idle. Support, can you help?",2026-04-02,True
PR-005125,LUMEN-HUB-MINI,3,"I love how this is surprisingly responsive, but the wifi drops the connection.",2025-05-31,True
PR-005126,LUMEN-HUB-MINI,5,"Sadly, the charge looks fantastic. Expected better from Lumen.",2026-03-21,False
PR-005127,LUMEN-HUB-MINI,2,"Honestly, the charging needs charging twice a day... Also, the performance freezes every few minutes. This is getting old.",2025-11-12,True
PR-005128,LUMEN-HUB-MINI,2,"Since yesterday, the charge barely lasts 4 hours. Support, can you help?",2025-12-08,True
PR-005129,LUMEN-WATCH-X,1,"After the latest update, the charge drains while idle.",2026-04-12,True
PR-005130,LUMEN-WATCH-X,1,"Since yesterday, the charging needs charging twice a day.",2025-06-24,True
PR-005131,LUMEN-HUB-MINI,3,"Not gonna lie, the installation account linking fails. ugh",2025-12-13,True
PR-005132,LUMEN-BUDS-2,2,"I love how this works exactly as promised, but the setup setup loops forever. Would not recommend right now.",2025-06-15,True
PR-005133,LUMEN-BUDS-2,2,"Honestly, the noise cancellation noise cancellatiion got worse. Hope the next patch sorts it out.",2025-04-24,True
PR-005134,LUMEN-HUB-MINI,3,"For the price, the battery barely lasts 4 hours. Also, the pairing forgets my device.",2025-09-30,True
PR-005135,LUMEN-BUDS-2,5,"After the latest update, the power drain fits perfectly. Hope the next patch sorts it out.",2025-07-19,True
PR-005136,LUMEN-HUB-MINI,1,"Not gonna lie, the shipping package was already open. Also, the charge won't hold a charge. This is getting old.",2025-12-08,True
PR-005137,LUMEN-BUDS-2,5,"For the price, the screen has excellent sound.",2025-08-07,False
PR-005138,LUMEN-BUDS-2,1,"For the price, the buttons case scratches easily.",2026-01-04,True
PR-005139,LUMEN-BUDS-2,2,"Not gonna lie, the shipping package was already open. Would not recommend right now.",2025-04-24,True
PR-005140,LUMEN-HUB-MINI,5,"Quick update, the design fits perfectly!! Expected better from Lumen.",2025-03-03,True
PR-005141,LUMEN-WATCH-X,4,"Since yesterday, the setup feels premium. Expected better from Lumen.",2026-05-26,False
PR-005142,LUMEN-WATCH-X,3,"Three weeks in, the interface became painfully slow. Also, the power drain barely lasts 4 hours. Hope the next patch sorts it out.",2025-03-26,False
PR-005143,LUMEN-WATCH-X,1,"After the latest update, the battery barely lasts 4 hours. Also, the installation onboarding is broken.",2025-01-31,True
PR-005144,LUMEN-HUB-MINI,2,"For the price, the noise cancellation audio cuts out... Would not recommend right now.",2026-01-07,True
PR-005145,LUMEN-WATCH-X,4,"Sadly, the battery life looks fantastic. Support, can you help?",2026-03-25,False
PR-005146,LUMEN-BUDS-2,2,"Sadly, the fit hurts after an hour. Expected better from Lumen.",2025-03-27,True
PR-005147,LUMEN-HUB-MINI,2,"I love how this looks fantastic, but the design screen is hard to read. Also, the replacement package was already open.",2025-11-29,True
PR-005148,LUMEN-WATCH-X,5,"Sadly, the battery works exactly as promised. Hope the next patch sorts it out.",2026-02-20,True
PR-005149,LUMEN-BUDS-2,2,"Not gonna lie, the box wrong item was shipped. This is getting old.",2025-02-17,True
PR-005150,LUMEN-HUB-MINI,5,"Quick update, the buttons was easy to set up. This is getting old.",2025-03-22,True
PR-005151,LUMEN-WATCH-X,2,"Three weeks in, the battery life dies before lunch.",2026-01-28,False
PR-005152,LUMEN-WATCH-X,3,"Not gonna lie, the box has excellent sound. Would not recommend right now.",2025-06-01,False
PR-005153,LUMEN-HUB-MINI,4,"After the latest update, the shipping package was already open. Please fix this.",2026-03-11,True
PR-005154,LUMEN-BUDS-2,1,"Sadly, the app became painfully slow. Also, the battery life won't hold a charge.",2026-02-27,True
PR-005155,LUMEN-WATCH-X,3,"Not gonna lie, the delivery replacement never came. Support, can you help? :/",2025-05-08,True
PR-005156,LUMEN-HUB-MINI,5,"After the latest update, the power drain made my routine easier. Expected better from Lumen.",2025-02-01,True
PR-005157,LUMEN-BUDS-2,2,"Quick update, the charge barely lasts 4 hours. Also, the performance lags afteer every tap. Also, the wifi refuses to pair. Please fix this.",2025-08-16,True
PR-005158,LUMEN-WATCH-X,3,"Not gonna lie, the battery dies before lunch. Please fix this.",2025-09-09,True
PR-005159,LUMEN-HUB-MINI,4,"Not gonna lie, the design made my routine easier. This is getting old. smh",2025-11-07,True
PR-005160,LUMEN-BUDS-2,2,"I love how this works exactly as promised, but the battery dies before lunch. Hope the next patch sorts it out.",2025-12-16,True
PR-005161,LUMEN-WATCH-X,3,Five stars for making sure the replacement package was already open. Just kidding. Hope the next patch sorts it out.,2025-03-10,False
PR-005162,LUMEN-WATCH-X,3,"Not gonna lie, the firmware looks fantastic. Support, can you help?",2025-09-23,True
PR-005163,LUMEN-WATCH-X,1,"Three weeks in, the login login never completes. Expected better from Lumen.",2026-05-09,True
PR-005164,LUMEN-WATCH-X,3,"Sadly, the sound sound crackles. Would not recommend right now.",2026-04-09,True
PR-005165,LUMEN-WATCH-X,2,"Sadly, the firmware stutters constantly. Please fix this.",2025-09-15,True
PR-005166,LUMEN-WATCH-X,4,"Quick update, the firmware fits perfectly. Hope the next patch sorts it out.",2025-08-02,False
PR-005167,LUMEN-WATCH-X,5,"After the latest update, the onboarding made my routine easier!!",2025-04-28,False
PR-005168,LUMEN-WATCH-X,2,"Quick update, the account setup loops forever... Also, the fit hurts after an hour.",2026-03-17,True
PR-005169,LUMEN-WATCH-X,2,"Quick update, the sync drops the connectio. Please fix this.",2025-01-22,False
PR-005170,LUMEN-BUDS-2,5,"Quick update, the power drain made my routine easier.",2025-08-17,True
PR-005171,LUMEN-BUDS-2,1,"Not gonna lie, the connection refuses to pair.",2026-03-17,True
PR-005172,LUMEN-WATCH-X,1,"After the latest update, the sound volume is too low. Support, can you help?",2025-07-21,True
PR-005173,LUMEN-WATCH-X,2,"Since yesterday, the charging barely lasts 3 hours.",2025-05-10,True
PR-005174,LUMEN-BUDS-2,2,"For the price, the audio microphone sounds muffled. Hope the next patch sorts it out.",2025-03-06,False
PR-005175,LUMEN-BUDS-2,1,"For the price, the app freezes every few minutes. Also, the noise cancellation noise cancllation got worse.",2025-10-15,True
PR-005176,LUMEN-BUDS-2,3,"Since yesterday, the battery life dies before lunch...",2025-12-16,True
PR-005177,LUMEN-HUB-MINI,2,Exactly what I wanted: a device that volume is too low.,2026-02-25,False
PR-005178,LUMEN-BUDS-2,2,"Quick update, the firmware freezes every few minutes. Also, the shipping arrived late.",2026-03-22,False
PR-005179,LUMEN-HUB-MINI,2,"Quick update, the charge drains while idle.",2025-07-27,True
PR-005180,LUMEN-BUDS-2,5,"Three weeks in, the battery life made my routine easier. Support, can you help? :/",2026-06-18,True
PR-005181,LUMEN-BUDS-2,2,"Since yesterday, the power drain dies before lunch. Would not recommend right now.",2025-11-27,True
PR-005182,LUMEN-BUDS-2,4,"Quick update, the battery is surprisingly responsive.",2025-03-29,True
PR-005183,LUMEN-BUDS-2,4,"Three weeks in, the design is surprisingly responsive. Expected better from Lumen.",2025-10-04,True
PR-005184,LUMEN-WATCH-X,5,"I love how this looks fantastic, but the onboarding onboarding is broken. smh",2025-01-14,True
PR-005185,LUMEN-BUDS-2,2,"After the latest update, the battery dies before lunch.",2026-06-23,True
PR-005186,LUMEN-HUB-MINI,5,"After the latest update, the login is surprisingly responsive. Expected better from Lumen.",2025-05-31,True
PR-005187,LUMEN-WATCH-X,1,"Sadly, the interface freezes every few minutes. Also, the battery dies before lunc. Expected better from Lumen.",2025-06-24,True
PR-005188,LUMEN-WATCH-X,3,"Three weeks in, the app stutters constantly. Also, the account login never completes.",2025-08-11,True
PR-005189,LUMEN-HUB-MINI,3,"Not gonna lie, the bluetooth drops the connection.",2026-06-19,True
PR-005190,LUMEN-BUDS-2,5,"For the price, the battery feels premium.",2025-07-01,True
PR-005191,LUMEN-BUDS-2,2,"After the latest update, the charging drains while idle... Would not recommend rigt now. :/",2025-09-24,True
PR-005192,LUMEN-BUDS-2,1,"Three weeks in, the charge won't hold a charge. Hope the next patch sorts it out.",2025-10-16,True
PR-005193,LUMEN-BUDS-2,2,"For the price, the case hurts after an hour. This is getting old.",2025-10-02,True
PR-005194,LUMEN-WATCH-X,1,"Honestly, the wifi refuses to pair.",2025-02-04,True
PR-005195,LUMEN-WATCH-X,4,"For the price, the firmware looks fantastic. Hope the next patch sorts it out.",2026-03-24,True
PR-005196,LUMEN-BUDS-2,3,"Three weeks in, the battery life drains while idle. Also, the microphone noise cancellation got worse. Please fix this.",2025-05-14,True
PR-005197,LUMEN-WATCH-X,3,"I love how this works exactly as promised, but the pairing drops the connection. Hope the next patch sorts it out.",2026-06-13,True
PR-005198,LUMEN-BUDS-2,2,"Sadly, the battery life drains while idle!!",2025-11-29,True
PR-005199,LUMEN-BUDS-2,2,"Not gonna lie, the interface became painfully slow. Please fix this.",2026-01-02,True
PR-005200,LUMEN-BUDS-2,3,"Since yesterday, the bluetooth drops the connection...",2025-05-12,True
PR-005201,LUMEN-HUB-MINI,2,"Not gonna lie, the power drain needs charging twice a day.",2026-05-01,False
PR-005202,LUMEN-WATCH-X,5,"Honestly, the setup loooks fantastic!! Hope the next patch sorts it out.",2026-03-07,True
PR-005203,LUMEN-WATCH-X,3,"For the price, the firmware became painfully slow. This is getting old.",2026-03-26,False
PR-005204,LUMEN-BUDS-2,2,"After the latest update, the replacement package was already open.",2026-04-25,True
PR-005205,LUMEN-WATCH-X,1,"Quick update, the setup instructions are confusing.",2025-02-15,True
PR-005206,LUMEN-BUDS-2,3,"I love how this looks fantastic, but the battery life barely lasts 5 hours. Expected better from Lumen.",2025-10-22,True
PR-005207,LUMEN-HUB-MINI,4,"Sadly, the setup was easy to set up.",2025-11-02,False
PR-005208,LUMEN-BUDS-2,2,"I love how this was easy to set up, but the setup onboarding is broken. Also, the connection disconnects at random. This is getting old.",2026-04-26,True
PR-005209,LUMEN-HUB-MINI,4,"Honestly, the audio made my routine easier. Please fix this.",2026-02-15,True
PR-005210,LUMEN-HUB-MINI,1,"For the price, the replacement wrong item was shipped. Also, the wifi refuses to pair.",2026-06-23,True
PR-005211,LUMEN-BUDS-2,1,"Not gonna lie, the case case scratches easily... Expected better from Lumen.",2025-12-01,True
PR-005212,LUMEN-BUDS-2,1,"For the price, the power drain barely lasts 3 hours. Hope the next patch sorts it out.",2025-05-10,False
PR-005213,LUMEN-HUB-MINI,3,"I love how this made my routine easier, but the power drain dies before lunch.",2025-04-01,True
PR-005214,LUMEN-WATCH-X,3,"Quick update, the buttons screen is hard to read... Also, the account account linking fails. Support, can you help?",2025-01-15,True
