review_id,platform,star_rating,review_text,app_version,review_date
AR-002083,ios,1,"Honestly, the power drain drains while idle. Hope the next patch sorts it out.",5.3.2,2025-03-12
AR-002084,ios,1,"Three weeks in, the battery life won't hold a charge.",5.4.0,2025-08-17
AR-002085,ios,3,"Not gonna lie, the fiirmware became painfully slow. Please fix this.",5.5.0,2026-05-10
AR-002086,android,1,"Not gonna lie, the sound volume is too low.",5.4.2,2026-01-20
AR-002087,ios,1,"Sadly, the account instructions are confusing. Also, the box box was damaged. Also, the power drain barely lasts 3 hours. Would not recommend right now.",5.3.2,2025-03-04
AR-002088,android,2,"Quick update, the design buttons feel cheap... This is getting old.",5.4.2,2026-01-01
AR-002089,ios,5,"Not gonna lie, the bluetooth made my routine easier.",5.3.2,2025-03-17
AR-002090,android,1,"Honestly, the login logiin never completes. Hope the next patch sorts it out.",5.4.2,2025-10-03
AR-002091,ios,1,"Three weeks in, the interface stutters constantly. Hope the next patch sorts it out.",5.4.0,2025-07-24
AR-002092,ios,4,"Since yesterday, the battery life is surprisingly responsive. Would not recommend right now.",5.3.2,2025-01-14
AR-002093,android,2,"Sadly, the charging drains while idle. Also, the setup account linking fails. Support, can you help?",5.3.2,2025-04-19
AR-002094,ios,3,"Since yesterday, the power drain is surprisingly responsive. This is getting old.",5.5.0,2026-02-09
AR-002095,ios,3,"I love how this is surprisingly responsive, but the charge drains while idle.",5.4.0,2025-07-18
AR-002096,android,3,"After the latest update, the app keeps crashing. Also, the login onboarding is broken. Also, the fit fit is uncomfortable.",5.3.2,2025-04-21
AR-002097,android,1,"Since yesterday, the microphone miccrophone sounds muffled.",5.3.2,2025-06-04
AR-002098,android,4,"Sadly, the onboarding was easy to set up.",5.3.2,2025-03-18
AR-002099,android,4,"Sadly, the design was easy to set up. Expected better from Lumen.",5.4.2,2025-10-26
AR-002100,ios,2,"Quick update, the sync forgets my device.",5.5.0,2026-05-30
AR-002101,android,2,"I love how this made my routine easier, but the firmware freezes every few minutes.",5.4.0,2025-06-23
AR-002102,ios,2,"Quicck update, the performance lags after every tap. Support, can you help?",5.5.0,2026-04-17
AR-002103,ios,5,"Honestly, the firmwre feels premium.",5.5.0,2026-05-02
AR-002104,android,1,"Since yesterday, the chaging barely lasts 4 hours. Also, the buttons case scratches easily. Please fix this.",5.4.2,2025-12-10
AR-002105,android,3,"After the latest update, the performance lags after every tap. Please fix this.",5.4.2,2025-10-24
AR-002106,android,3,"For the price, the account login never completes. Support, can you help?",5.4.0,2025-09-06
AR-002107,ios,3,"For the price, the bluetooth forgets my device. This is getting old.",5.4.0,2025-08-10
AR-002108,android,3,"Since yesterday, the charge barely lasts 6 hours.",5.3.2,2025-03-19
AR-002109,android,4,"Not gonna lie, the wifi works exactly as promised. Please fix this.",5.3.2,2025-04-12
AR-002110,ios,3,"Honestly, the performance became painfully slow. This is getting old.",5.3.2,2025-03-20
AR-002111,ios,1,"Since yesterday, the battery barely lasts 5 hours.",5.5.0,2026-04-21
AR-002112,android,4,"Since yesterday, the app fits perfectly!! Would not recommend right now.",5.5.0,2026-04-30
AR-002113,android,4,"Quick update, the setup onboarding is broken. Also, the wifi drops the connection.",5.5.0,2026-06-30
AR-002114,android,1,"For the price, the sync drops the connection. This is getting old.",5.4.2,2025-10-23
AR-002115,android,4,"Since yesterday, the account looks fantastic. This is getting old. :/",5.3.2,2025-01-15
AR-002116,android,2,"I love how this was easy to set up, but the screen buttons feel cheap. Also, the battery drains while idle. Please fix this.",5.4.2,2025-11-25
AR-002117,android,2,"Not gonna lie, the battery life barely lasts 3 hours!! Also, the login login never completes. Expected better from Lumen.",5.4.0,2025-08-26
AR-002118,android,1,"For the price, the screen hurts after an hour. Hope the next patch sorts it out. smh",5.3.2,2025-03-13
AR-002119,android,1,"Saadly, the installation instructions are confusing.",5.3.2,2025-04-01
AR-002120,ios,2,"Since yesterday, the battery won't hold a charge. Support, can you help?",5.4.2,2025-10-04
AR-002121,android,2,"Sadly, the screen case scratches easily. Also, the installation setup loops forever.",5.5.0,2026-05-28
AR-002122,ios,3,"After the latest update, the firmware lags after every tap.",5.4.2,2025-10-09
AR-002123,android,3,"After the latest update, the case has excellent sound. Expected better from Lumen.",5.5.0,2026-03-28
AR-002124,ios,4,"Honestly, the account works exactly as promised. Support, can you help?",5.3.2,2025-04-05
AR-002125,android,5,"Since yesterday, the setup woorks exactly as promised.",5.3.2,2025-04-14
AR-002126,ios,3,"After the latest update, the firmware became painfully slow. Would not recommend right now.",5.3.2,2025-05-04
AR-002127,android,2,"I love how this has excellent sound, but the charge needs charging twice a day.",5.4.0,2025-07-31
AR-002128,android,1,"Five stars for making sure the interface lags after every tap. Just kidding. Also, the sound auio cuts out. Please fix this.",5.3.2,2025-04-21
AR-002129,android,2,"Exactly what I wanted: a device that case scratches easily. Also, the pairing refuses to pair.",5.5.0,2026-02-10
AR-002130,android,1,"For the price, the interface became painfully slow. Would not recommend right now.",5.4.2,2026-01-27
AR-002131,ios,1,"Three weeks in, the wifi refuses to pair. Hope the next patch sorts it out.",5.4.2,2025-11-20
AR-002132,android,3,"I love how this was easy to set up, but the account login never completes.",5.5.0,2026-05-30
AR-002133,android,1,"After the latest update, the volume audio cuts out.",5.4.2,2025-11-12
AR-002134,android,3,"Not gonna lie, the battery life barely lasts 3 hours. #notimpressed",5.4.2,2025-10-31
AR-002135,android,2,"Not gonna lie, the sync disconnects at random... Also, the charging won't hold a charge. Also, the onboarding instructions are confusing. Please fix this.",5.3.2,2025-06-12
AR-002136,ios,4,"I love how this was easy to set up, but the power drain dies before lunch. Also, the buttons fit is uncomfortable.",5.3.2,2025-04-23
AR-002137,ios,2,"Not gonna lie, the charge drains while idle. Hope the next patch sorts it out.",5.4.0,2025-07-06
AR-002138,android,2,"For the price, the case case scratches easily.",5.4.2,2025-10-08
AR-002139,ios,3,"After the latest update, the performance freezes every few minutes.",5.4.2,2025-11-22
AR-002140,android,2,"After the latest update, the performance freezes every few minutes. Also, the battery won't hold a charge. Please fix this.",5.3.2,2025-06-10
AR-002141,ios,5,"Since yesterday, the onboarding has excellent sound. This is getting old.",5.5.0,2026-06-14
AR-002142,android,4,"Honestly, the design works exactly as promised. Support, can you help?",5.3.2,2025-02-17
AR-002143,android,2,"Quick update, the sync drops the connection. Also, the performance lags afteer every tap. Support, can you help?",5.3.2,2025-06-01
AR-002144,ios,4,"I love how this is surprisingly responsive, but the sound audio cuts out. Also, the screen keeps crashing. Hope the next patch sorts it out.",5.3.2,2025-05-22
AR-002145,android,2,"Honestly, the battery life won't hold a charge. Expected better from Lummen. :/",5.4.2,2026-01-06
AR-002146,android,2,"Not gonna lie, the interface lags after every tap. Expected better from Lumen.",5.4.2,2025-11-21
AR-002147,android,2,"Sadly, the wifi disconnects at random.",5.4.2,2025-11-28
AR-002148,ios,4,"Quick update, the microphone fits perfectly. Please fix this.",5.3.2,2025-05-04
AR-002149,android,2,Five stars for making sure the bluetooth drops the connection. Just kidding. Would not recommend right now.,5.5.0,2026-03-22
AR-002150,ios,1,"Quick update, the performance stutters constantly. Would not recommend right now.",5.3.2,2025-05-24
AR-002151,ios,1,"Quick update, the login login never completes. Also, the fit fit is uncomfortable. Suppot, can you help?",5.3.2,2025-05-03
AR-002152,android,2,"Honestly, the power drain won't hold a charge.",5.3.2,2025-02-23
AR-002153,ios,2,"I love how this looks fantastic, but the charging needs charging twice a day!! Please fix this.",5.4.0,2025-07-23
AR-002154,ios,2,"Not gonna lie, the microphone volume is too low!! Please fix this.",5.4.2,2026-01-15
AR-002155,ios,2,"I love how this was easy to set up, but the fit fit is uncomfortable. Support, can you help?",5.5.0,2026-05-13
AR-002156,ios,1,"After the latest update, the charging drains while idle. Hope the next patch sorts it out.",5.3.2,2025-02-22
AR-002157,android,1,"Honestly, the sync forgets my device. Also, the account accouunt linking fails. Also, the power drain dies before lunch. Please fix this.",5.5.0,2026-06-28
AR-002158,ios,1,"Since yesterday, the account account linking fails.",5.5.0,2026-06-05
AR-002159,ios,2,"Quick update, the performance keeps crashing. Expected better from Lumen.",5.5.0,2026-05-08
AR-002160,ios,2,"Not gonna lie, the noise cancellation audio cuts out. Also, the charge needs charging twice a day. Support, can you help?",5.4.0,2025-08-05
AR-002161,ios,3,"Three weeks in, the pairing forgets my device. Support, can you help?",5.4.2,2025-10-03
AR-002162,android,2,"After the latest update, the microphone sound crackles.",5.5.0,2026-03-25
AR-002163,android,2,"Since yesterday, the sync forgets my device. Support, can you help?",5.3.2,2025-02-08
AR-002164,ios,2,"Three weeks in, the charging drains while idle. Hope the next patch sorts it out.",5.5.0,2026-02-13
AR-002165,ios,3,"I love how this was easy to set up, but the fit scren is hard to read.",5.3.2,2025-03-29
AR-002166,android,1,"Since yesterday, the sync won't sync. Would not recommed right now.",5.5.0,2026-06-08
AR-002167,android,4,"Honestly, the pairing is surprisingly responsive. Would not recommend right now.",5.3.2,2025-04-10
AR-002168,ios,3,"For the price, the case screen is hard to read. Also, the replacement replacement never came.",5.3.2,2025-02-02
AR-002169,android,3,Five stars for making sure the buttons screen is hard to read. Just kidding.,5.4.2,2026-01-04
AR-002170,android,3,"Sadly, the screen buttons feel cheap. Also, the audio noise cancellation got worse. Expected better from Lumen.",5.5.0,2026-02-22
AR-002171,android,2,"Honestly, the screen stutters constantly.",5.5.0,2026-06-08
AR-002172,android,5,"Since yesterday, the sync looks fantastic.",5.5.0,2026-04-06
AR-002173,android,1,"Not gonna lie, the battery needs charging twice a day. Expected better from Lumen. ugh",5.4.2,2025-11-25
AR-002174,ios,5,"I love how this has excellent sound, but the account logiin never completes. Also, the app stutters constantly. Hope the next patch sorts it out.",5.4.2,2026-01-06
AR-002175,ios,4,"Three weeks in, the case was easy to set up... Hope the next patch sorts it out.",5.3.2,2025-03-30
AR-002176,ios,5,"Quick update, the sound made my routine easier.",5.4.2,2025-10-02
AR-002177,ios,1,"I love how this made my routine easier, but the onboarding onboarding is broken. Also, the design hurts after an hour. Also, the connection won't sync. Would not recommend right now.",5.5.0,2026-03-30
AR-002178,ios,1,"For the price, the sync forgets my device!!",5.5.0,2026-03-28
AR-002179,android,1,"Since yesterday, the pairing forgets my device. Also, the audio sound crackles. Hope the next patch sorrts it out.",5.5.0,2026-05-06
AR-002180,ios,3,"Since yesterday, the design case scratches easily. This is getting old.",5.3.2,2025-06-04
AR-002181,ios,2,"Honestly, the screen became painfully slow. Expected better from Lumen.",5.4.2,2025-10-09
AR-002182,android,4,"Quick update, the charge works exactly as promised. #notimpressed",5.4.0,2025-09-26
AR-002183,ios,2,"Three weeks in, the pairing drops the connection. Expected better from Lumen.",5.3.2,2025-05-28
AR-002184,android,2,"Honestly, the onboarding instructions are confusing. Hope the next patch sorts it out.",5.3.2,2025-03-20
AR-002185,android,1,"Three weeks in, the setup onboarding is broken. Expected better from Lumen.",5.5.0,2026-04-16
AR-002186,android,2,"I love how this looks fantastic, but the perfformance lags after every tap. Expected better from Lumen.",5.4.2,2025-12-24
AR-002187,ios,3,"Three weeks in, the charging won't hold a charge. Please fix this.",5.4.2,2026-01-05
AR-002188,ios,1,"Quick update, the microphone sound crackles. Also, the case screen is hard to read. Expected better from Lumen.",5.3.2,2025-03-26
AR-002189,android,1,"Not gonna lie, the buttns screen is hard to read. Support, can you help?",5.4.2,2025-11-29
AR-002190,android,2,"For the price, the screen hurts after an hour.",5.4.2,2025-10-19
AR-002191,ios,4,"Exactly what I wanted: a device that barely lasts 4 hours. Also, the onboarding account linking fails. Support, can you help?",5.3.2,2025-02-26
AR-002192,android,1,"Quick update, the case fit is uncomfortable. Support, can you help?",5.3.2,2025-05-17
AR-002193,ios,1,"Not gonna lie, the screen screen is hard to read!! Hope the next patch sorts it out.",5.5.0,2026-02-03
AR-002194,android,2,"I love how this fits perfectly, but the installation account linking fails. Also, the charging won't hold a charge.",5.3.2,2025-02-09
AR-002195,ios,2,"Sadly, the bluetooth forgeets my device.",5.5.0,2026-06-21
AR-002196,ios,1,"Three weeks in, the account instructions are confusing.",5.5.0,2026-02-13
AR-002197,ios,1,"Honestly, the peerformance keeps crashing. Also, the screen buttons feel cheap. Also, the audio volume is too low. Hope the next patch sorts it out.",5.5.0,2026-05-13
AR-002198,ios,1,"Honestly, the shipping arrived late. Hope the next patch sorts it out.",5.4.2,2025-12-18
