record_id,source,date,product_sku,star_rating,text,clean_text,vader_base_compound,vader_compound,vader_sentiment,topic,month,severity,period,analysis_sentiment,simulated_post_fix_sentiment
PR-010149,product_reviews,2026-01-27,LUMEN-BUDS-2,2.0,"I love how this is surprisingly responsive, but the power drain barely lasts 2 hours. Would not recommend right now.",i love surprisingly responsive power drain barely lasts hours would not recommend_NEG right_NEG now_NEG,0.3149,-0.02510000000000001,neutral,Battery & charging,2026-01-01,0.02510000000000001,before,-0.02510000000000001,
PR-010154,product_reviews,2026-01-19,LUMEN-WATCH-X,2.0,"Five stars for making sure the firmware keeps crashing. Just kidding. Also, the charging needs charging twice a day. Would not recommend right now.",five stars making sure firmware keeps crashing just kidding also charging needs charging twice day would not recommend_NEG right_NEG now_NEG,0.1506,-0.72,negative,Battery & charging,2026-01-01,0.72,before,-0.72,
PR-010160,product_reviews,2026-01-15,LUMEN-WATCH-X,1.0,"Not gonna lie, the charging dies before lunch... Support, can you help?",not gonna_NEG lie_NEG charging dies before lunch support can you help,0.6597,0.31969999999999993,positive,Battery & charging,2026-01-01,0.0,before,0.31969999999999993,
PR-010175,product_reviews,2025-11-26,LUMEN-HUB-MINI,3.0,"I love how this feels premium, but the charge won't hold a charge. Also, the installation onboarding is broen.",i love feels premium charge will not hold_NEG charge_NEG also installation onboarding broen,0.3818,0.04179999999999995,neutral,Battery & charging,2025-11-01,0.0,before,0.04179999999999995,
PR-010185,product_reviews,2025-12-23,LUMEN-BUDS-2,5.0,"After the latest update, the charging made my routine eaier... Expected better from Lumen.",latest update charging made routine eaier expected better from lumen,0.4404,0.10039999999999999,positive,Battery & charging,2025-12-01,0.0,before,0.10039999999999999,
PR-010189,product_reviews,2025-11-07,LUMEN-WATCH-X,4.0,"After the latest update, the battery made my routine easier.",latest update battery made routine easier,0.4215,0.08149999999999996,positive,Battery & charging,2025-11-01,0.0,before,0.08149999999999996,
PR-010198,product_reviews,2025-12-29,LUMEN-WATCH-X,1.0,"For the price, the wifi forgets my device. Also, the account instructions are confusing. Also, the charging drains while idle. Hope the next patch sorts it out.",price wifi forgets device also account instructions confusing also charging drains while idle hope next patch sorts out,0.25,-0.77,negative,Battery & charging,2025-12-01,0.77,before,-0.77,
PR-010202,product_reviews,2025-11-03,LUMEN-HUB-MINI,3.0,"Quick update, the battery has excellent sound. Expected better from Lumen.",quick update battery has excellent sound expected better from lumen,0.765,0.765,positive,Battery & charging,2025-11-01,0.0,before,0.765,
PR-010210,product_reviews,2026-01-14,LUMEN-WATCH-X,3.0,"Three weeks in, the package arrived late. Also, the battery drains while idle.",three weeks package arrived late also battery drains while idle,0.0,-0.68,negative,Battery & charging,2026-01-01,0.68,before,-0.68,
PR-010219,product_reviews,2025-12-06,LUMEN-WATCH-X,2.0,"Sadly, the battery life drains while idle.",sadly battery life drains while idle,-0.4215,-0.7615000000000001,negative,Battery & charging,2025-12-01,0.7615000000000001,before,-0.7615000000000001,
PR-010247,product_reviews,2026-01-12,LUMEN-BUDS-2,1.0,"Not gonna lie, the charging dies before lunch.",not gonna_NEG lie_NEG charging dies before lunch,0.0,-0.34,negative,Battery & charging,2026-01-01,0.34,before,-0.34,
PR-010257,product_reviews,2025-12-13,LUMEN-HUB-MINI,3.0,"Honestly, the interface became painfully slow. Also, the battery life needs charging twice a day. This is getting old.",honestly interface became painfully slow also battery life needs charging twice day getting old,-0.1027,-0.44270000000000004,negative,Battery & charging,2025-12-01,0.44270000000000004,before,-0.44270000000000004,
PR-010282,product_reviews,2026-01-21,LUMEN-HUB-MINI,3.0,"I love how this made my routine easier, but the battery life dies before lunch. Would not recommend right now. smh",i love made routine easier battery life dies before lunch would not recommend_NEG right_NEG now_NEG smh,-0.2767,-0.6167,negative,Battery & charging,2026-01-01,0.6167,before,-0.6167,
PR-010295,product_reviews,2026-01-15,LUMEN-WATCH-X,4.0,"Not gonna lie, the battery life fits perfectly. This is getting old.",not gonna_NEG lie_NEG battery life fits perfectly getting old,0.6369,0.6369,positive,Battery & charging,2026-01-01,0.0,before,0.6369,
PR-010306,product_reviews,2026-01-30,LUMEN-BUDS-2,4.0,"I love how this looks fantastic, but the power drain won't hold a charge. Would not recommend rigt now.",i love looks fantastic power drain will not hold_NEG charge_NEG would not recommend_NEG rigt_NEG now_NEG,0.3038,-0.03620000000000001,neutral,Battery & charging,2026-01-01,0.03620000000000001,before,-0.03620000000000001,
PR-010320,product_reviews,2025-12-20,LUMEN-WATCH-X,2.0,"Honestly, the charge dies before lunch. Support, can you help?",honestly charge dies before lunch support can you help,0.8126,0.47259999999999996,positive,Battery & charging,2025-12-01,0.0,before,0.47259999999999996,
PR-010352,product_reviews,2025-12-04,LUMEN-WATCH-X,2.0,"Three weeks in, the charging drains while idle.",three weeks charging drains while idle,0.0,-0.34,negative,Battery & charging,2025-12-01,0.34,before,-0.34,
PR-010358,product_reviews,2026-01-09,LUMEN-BUDS-2,2.0,"Three weeks in, the battery life barely lasts 2 hours. Also, the wifi forgets my device. Expected better from Lumen.",three weeks battery life barely lasts hours also wifi forgets device expected better from lumen,0.4404,-0.23960000000000004,negative,Battery & charging,2026-01-01,0.23960000000000004,before,-0.23960000000000004,
PR-010360,product_reviews,2026-01-04,LUMEN-WATCH-X,2.0,"Sadly, the battery life needs charging twice a day. Also, the box replacement never came.",sadly battery life needs charging twice day also box replacement not came_NEG,-0.4215,-0.4215,negative,Battery & charging,2026-01-01,0.4215,before,-0.4215,
PR-010385,product_reviews,2025-11-29,LUMEN-WATCH-X,2.0,"After the latest update, the charge dies before lunch. Also, the case hurts after an hour. Would not recommend right now.",latest update charge dies before lunch also case hurts hour would not recommend_NEG right_NEG now_NEG,-0.6381,-1.0,negative,Battery & charging,2025-11-01,1.0,before,-1.0,
PR-010388,product_reviews,2025-12-16,LUMEN-BUDS-2,1.0,"Honestly, the charging drains while idle. Also, the sync forgets my device. Also, the installation account linking fails.",honestly charging drains while idle also sync forgets device also installation account linking fails,0.0516,-0.9684,negative,Battery & charging,2025-12-01,0.9684,before,-0.9684,
PR-010389,product_reviews,2025-12-28,LUMEN-HUB-MINI,5.0,"Sadly, the charging feels premium. smh",sadly charging feels premium smh,-0.6249,-0.6249,negative,Battery & charging,2025-12-01,0.6249,before,-0.6249,
PR-010401,product_reviews,2026-01-07,LUMEN-BUDS-2,5.0,"Quick update, the battery life works exactly as promised. Hope the next patch sorts it out.",quick update battery life works exactly as promised hope next patch sorts out,0.6597,0.6597,positive,Battery & charging,2026-01-01,0.0,before,0.6597,
PR-010431,product_reviews,2026-01-11,LUMEN-BUDS-2,3.0,"I love how this fits perfectly, but the battery life barely lasts 5 hours.",i love fits perfectly battery life barely lasts hours,0.6369,0.2969,positive,Battery & charging,2026-01-01,0.0,before,0.2969,
PR-010486,product_reviews,2025-11-21,LUMEN-HUB-MINI,1.0,"Not gonna lie, the battery life drains while idle. This is getting old.",not gonna_NEG lie_NEG battery life drains while idle getting old,0.0,-0.34,negative,Battery & charging,2025-11-01,0.34,before,-0.34,
PR-010502,product_reviews,2025-12-13,LUMEN-HUB-MINI,1.0,"Not gonna lie, the charge barely lasts 2 hours.",not gonna_NEG lie_NEG charge barely lasts hours,0.0,-0.34,negative,Battery & charging,2025-12-01,0.34,before,-0.34,
PR-010520,product_reviews,2026-01-14,LUMEN-BUDS-2,3.0,"I love how this feels premium, but the wifi drops the connection. Also, the power drain won't hold a charge.",i love feels premium wifi drops connection also power drain will not hold_NEG charge_NEG,0.3818,-0.2982000000000001,negative,Battery & charging,2026-01-01,0.2982000000000001,before,-0.2982000000000001,
PR-010552,product_reviews,2025-12-15,LUMEN-HUB-MINI,2.0,"Exactly what I wanted: a device that won't hold a charge. Also, the fit buttons feel cheap. This is getting old.",exactly what i wanted device will not hold_NEG charge_NEG also fit buttons feel cheap getting old,0.3612,-0.31880000000000003,negative,Battery & charging,2025-12-01,0.31880000000000003,before,-0.31880000000000003,
PR-010567,product_reviews,2026-01-28,LUMEN-HUB-MINI,1.0,"Sadly, the charge needs charging twice a day. Also, the screen lags after every tap. Also, the fit screen is hard to read. Hope the next patch sorts it out.",sadly charge needs charging twice day also screen lags tap also fit screen hard read hope next patch sorts out,-0.0772,-0.7572000000000001,negative,Battery & charging,2026-01-01,0.7572000000000001,before,-0.7572000000000001,
PR-010590,product_reviews,2026-01-09,LUMEN-HUB-MINI,3.0,"Sadly, the charge barey lasts 4 hours. Hope the next patch sorts it out.",sadly charge barey lasts hours hope next patch sorts out,0.0258,0.0258,neutral,Battery & charging,2026-01-01,0.0,before,0.0258,
PR-010598,product_reviews,2025-11-23,LUMEN-BUDS-2,2.0,"Honestly, the battery life drains while idle.",honestly battery life drains while idle,0.4588,0.11879999999999996,positive,Battery & charging,2025-11-01,0.0,before,0.11879999999999996,
PR-010628,product_reviews,2025-12-20,LUMEN-WATCH-X,1.0,"Not gonna lie, the power drain won't hold a charge.",not gonna_NEG lie_NEG power drain will not hold_NEG charge_NEG,0.0,-0.34,negative,Battery & charging,2025-12-01,0.34,before,-0.34,
PR-010634,product_reviews,2026-01-11,LUMEN-BUDS-2,5.0,"Honestly, the charging is surprisingly responsive. Hope the next patch sorts it out.",honestly charging surprisingly responsive hope next patch sorts out,0.8625,0.8625,positive,Battery & charging,2026-01-01,0.0,before,0.8625,
PR-010636,product_reviews,2025-12-17,LUMEN-BUDS-2,2.0,"Sadly, the power drain barely lasts 3 hours. Also, the box box was damaged. This is getting old.",sadly power drain barely lasts hours also box box damaged getting old,-0.6908,-1.0,negative,Battery & charging,2025-12-01,1.0,before,-1.0,
PR-010650,product_reviews,2025-12-12,LUMEN-BUDS-2,2.0,"Quick update, the battery drains while idle. Hope the next patch sorts it out.",quick update battery drains while idle hope next patch sorts out,0.4404,0.10039999999999999,positive,Battery & charging,2025-12-01,0.0,before,0.10039999999999999,
PR-010653,product_reviews,2025-11-27,LUMEN-BUDS-2,3.0,"After the latest update, the carge needs charging twice a day.",latest update carge needs charging twice day,0.0,-0.34,negative,Battery & charging,2025-11-01,0.34,before,-0.34,
PR-010677,product_reviews,2025-12-10,LUMEN-WATCH-X,4.0,"Since yesterday, the charge fits perfectly. Would not recommend right now.",since yesterday charge fits perfectly would not recommend_NEG right_NEG now_NEG,0.4749,0.4749,positive,Battery & charging,2025-12-01,0.0,before,0.4749,
PR-010699,product_reviews,2026-01-12,LUMEN-BUDS-2,4.0,"Quick update, the battery barely lassts 2 hours. Also, the performance keeps crashing.",quick update battery barely lassts hours also performance keeps crashing,0.0,-0.34,negative,Battery & charging,2026-01-01,0.34,before,-0.34,
PR-010713,product_reviews,2025-12-04,LUMEN-WATCH-X,2.0,"After the latest update, the power drain needs charging twice a day... Please fix this.",latest update power drain needs charging twice day please fix,0.3182,-0.02180000000000004,neutral,Battery & charging,2025-12-01,0.02180000000000004,before,-0.02180000000000004,
PR-010801,product_reviews,2026-01-14,LUMEN-BUDS-2,1.0,"Three weeks in, the battery life dies before lunch!!",three weeks battery life dies before lunch,0.0,-0.34,negative,Battery & charging,2026-01-01,0.34,before,-0.34,
PR-010804,product_reviews,2025-12-07,LUMEN-WATCH-X,4.0,"Sadly, the battery fits perfectly. Would not recommend right now.",sadly battery fits perfectly would not recommend_NEG right_NEG now_NEG,0.0747,0.0747,positive,Battery & charging,2025-12-01,0.0,before,0.0747,
PR-010810,product_reviews,2025-11-24,LUMEN-BUDS-2,2.0,"I love how this has excellent sound, but the charging dies before lunch. #notimpressed",i love has excellent sound charging dies before lunch notimpressed,0.6059,0.26589999999999997,positive,Battery & charging,2025-11-01,0.0,before,0.26589999999999997,
PR-010817,product_reviews,2025-12-07,LUMEN-WATCH-X,1.0,"After the latest update, the noise cancellation noise cancellation got worse. Also, the power drain won't hold a charge. Also, the fit hurts after an hour.",latest update noise cancellation noise cancellation got worse also power drain will not hold_NEG charge_NEG also fit hurts hour,-0.5719,-1.0,negative,Battery & charging,2025-12-01,1.0,before,-1.0,
PR-010818,product_reviews,2025-12-02,LUMEN-HUB-MINI,4.0,"I love how this made my routine esier, but the power drain needs charging twice a day. Hope the next patch sorts it out.",i love made routine esier power drain needs charging twice day hope next patch sorts out,0.7543,0.7543,positive,Battery & charging,2025-12-01,0.0,before,0.7543,
PR-010847,product_reviews,2026-01-19,LUMEN-WATCH-X,1.0,"Sadly, the charging drains while idle. This is getting old.",sadly charging drains while idle getting old,-0.4215,-0.7615000000000001,negative,Battery & charging,2026-01-01,0.7615000000000001,before,-0.7615000000000001,
PR-010894,product_reviews,2025-12-28,LUMEN-HUB-MINI,1.0,"Three weeks in, the battery barely lasts 2 hours. Also, the firmware freezes every few minutes. Also, the shipping replacement never came. This is getting old.",three weeks battery barely lasts hours also firmware freezes few minutes also shipping replacement not came_NEG getting old,-0.0258,-0.7058000000000001,negative,Battery & charging,2025-12-01,0.7058000000000001,before,-0.7058000000000001,
